
"1803018458554384519","Tue Jun 18 10:54:33 +0000 2024","0","Wow tiba tiba harga naikpemberitahuan kagak ada kemarin tgl 15 masih 390 tiba-tiba naik 420 gimana ini diem diem baeee takut starlink kah butuh biaya anggaran kah pelanggan dikibulin mulu dah @IndiHomeCare @IndiHome https://t.co/KFLATzZxCB","1803018458554384519","https://pbs.twimg.com/media/GQWbuzmboAAReAp.jpg","","in","","0","1","0","https://x.com/rif_afi/status/1803018458554384519","1128689735055003648","rif_afi"
"1803088604732018880","Tue Jun 18 15:33:17 +0000 2024","0","Napa ye indihome kayak pepek tiap bang windah lagi live","1803088604732018880","","","in","","0","1","0","https://x.com/engarlde/status/1803088604732018880","1368782732","engarlde"
"1803356709282337087","Wed Jun 19 09:18:38 +0000 2024","0","selamat siang min indihome ku kenapa jadi lemot ya dari 2 hari yang lalu. Padahal sudah dibayar dari tgl 10 @IndiHomeCare","1803356709282337087","","","in","Jalan Allah SWT","0","0","0","https://x.com/wandaronaa/status/1803356709282337087","362412466","wandaronaa"
"1803802769356382239","Thu Jun 20 14:51:07 +0000 2024","0","Twitter pake indihome mulai lemot nih pertanda kah??","1803802769356382239","","","in","West Java, Indonesia","0","1","0","https://x.com/hanfarhaaann/status/1803802769356382239","1182247003469668352","hanfarhaaann"
"1803284266949943736","Wed Jun 19 04:30:47 +0000 2024","0","aduuuh indihome tolong lemot bgt heran","1803284266949943736","","","in","","0","1","0","https://x.com/dernfromyou/status/1803284266949943736","1524390384553447424","dernfromyou"
"1803461213323665872","Wed Jun 19 16:13:54 +0000 2024","0","Indihome bapukyauda iya akubobo aj uda","1803461213323665872","","","in","a😑b😑e😑","0","0","0","https://x.com/gerdkumat/status/1803461213323665872","1750787177632718848","gerdkumat"
"1803284636329759173","Wed Jun 19 04:32:15 +0000 2024","0","indihome gangguan yhhh ini nelp cs lama bgt diangkatnya","1803284636329759173","","","in","","0","1","0","https://x.com/neennss/status/1803284636329759173","3222423240","neennss"
"1803320056538894645","Wed Jun 19 06:53:00 +0000 2024","1","Untuk Bestee aku biar makin update tentang pengetahuannya. Jangan lupa follow akun Instagram @IndiHome.JatimBaliNusra dan @IndiHomeJTD juga ya bestee #IndiHomeMbois #IndiHome https://t.co/NNhlNawbo0","1803320056538894645","https://pbs.twimg.com/media/GQZpeYQaQAAhWgk.jpg","","in","Kota Semarang, Jawa Tengah","0","0","1","https://x.com/IndihomeJTD/status/1803320056538894645","196499091","IndihomeJTD"
"1803442887964697071","Wed Jun 19 15:01:05 +0000 2024","1","apasih Indihome ini kumat lagi leletnya","1803442887964697071","","","in","unlabeled","0","1","0","https://x.com/aidelaide/status/1803442887964697071","1573810996581634050","aidelaide"
"1803210250360922133","Tue Jun 18 23:36:40 +0000 2024","0","admin indihome mana ya? mau nanya2 nih","1803210250360922133","","","in","","0","1","0","https://x.com/zxnothingtosay/status/1803210250360922133","1687773120592314368","zxnothingtosay"
"1803797223580594245","Thu Jun 20 14:29:05 +0000 2024","0","Top 5 mimin indihome terasik: 1. Ezzi 2. Draken 3. Sira 4. Duwi 5. Tammy Setuju gak ges??? ","1803797223580594245","","","in","manchester united","0","1","0","https://x.com/ElSuKitFamS/status/1803797223580594245","396349033","ElSuKitFamS"
"1803374325212610668","Wed Jun 19 10:28:38 +0000 2024","0","Indihome error kah? Lemot bgt anjir gabisa kerja gue.","1803374325212610668","","","in","gamer.","0","2","0","https://x.com/tiyghnari/status/1803374325212610668","1406967689600323590","tiyghnari"
"1803273608250400997","Wed Jun 19 03:48:26 +0000 2024","2","Ini indihome kenapaa sihhh jelek banget jaringannya","1803273608250400997","","","in","","0","1","0","https://x.com/cegilhappy/status/1803273608250400997","1585930775018758150","cegilhappy"
"1803664576556503157","Thu Jun 20 05:42:00 +0000 2024","1","Untuk Bestee aku biar makin update tentang pengetahuannya. Bisa langsung langganan IndiHome sekarang juga! https://t.co/wc3XSjXbM8 #IndiHomeMbois #IndiHome https://t.co/mmLR6ZMkSW","1803664576556503157","https://pbs.twimg.com/media/GQewhThakAAkv_h.jpg","","in","Kota Semarang, Jawa Tengah","0","0","1","https://x.com/IndihomeJTD/status/1803664576556503157","196499091","IndihomeJTD"
"1803449665117171870","Wed Jun 19 15:28:01 +0000 2024","0","indihome lemot kali bahh","1803449665117171870","","","tl","","0","1","0","https://x.com/mkrisnamm/status/1803449665117171870","1149582786614849538","mkrisnamm"
"1803646948349792265","Thu Jun 20 04:31:57 +0000 2024","0","indihome tiap tanggal segini kebiasaan","1803646948349792265","","","in","Indonesia","0","0","0","https://x.com/vannylalattee/status/1803646948349792265","1157823650780737536","vannylalattee"
"1803913960468680870","Thu Jun 20 22:12:57 +0000 2024","0","Indihome kenapasi? Bangke banget","1803913960468680870","","","in","Knowhere","0","1","0","https://x.com/misuhbrutall/status/1803913960468680870","1865942671","misuhbrutall"
"1803841979530592516","Thu Jun 20 17:26:56 +0000 2024","0","Kenapa gabisa dibayar nih wifinya @IndiHome ? Dari jam 11 loh","1803841979530592516","","","in","apoteker ","0","1","0","https://x.com/jihanspage/status/1803841979530592516","565603614","jihanspage"
"1803249303978385639","Wed Jun 19 02:11:51 +0000 2024","0","Cek dm kak @IndiHomeCare @IndiHome","1803249303978385639","","","in","Indonesia","0","0","0","https://x.com/deviirhm/status/1803249303978385639","497545705","deviirhm"
"1803883449524359650","Thu Jun 20 20:11:43 +0000 2024","0","indihome.. lagi dan lagi","1803883449524359650","","","in","Kota Hujan","0","1","1","https://x.com/QG_Lite/status/1803883449524359650","1543681579817390081","QG_Lite"
"1803824407883997458","Thu Jun 20 16:17:06 +0000 2024","0","ni indihome knp 403 dah","1803824407883997458","","","in","she/her","0","1","0","https://x.com/onenonlytw/status/1803824407883997458","1244536574689161216","onenonlytw"
"1803826784787476656","Thu Jun 20 16:26:33 +0000 2024","0","coyyy indihome aelah","1803826784787476656","","","in","she/her","0","1","0","https://x.com/onenonlytw/status/1803826784787476656","1244536574689161216","onenonlytw"
"1803847859412046009","Thu Jun 20 17:50:18 +0000 2024","0","ini pasti lupa bayar indihome ","1803847859412046009","","","in","spay/gopay/dana/qris","0","1","0","https://x.com/nvotorious/status/1803847859412046009","1619179161641451522","nvotorious"
"1803849897105592709","Thu Jun 20 17:58:24 +0000 2024","0","indihome napa kek tai anjing","1803849897105592709","","","in","Kota Surabaya, Jawa Timur","0","1","0","https://x.com/IhyaUl11/status/1803849897105592709","1175987737758846977","IhyaUl11"
"1803851151076659652","Thu Jun 20 18:03:23 +0000 2024","0","gapunya kuota sampe ke warung gegara indihome mana jam segini","1803851151076659652","","","in","Kota Surabaya, Jawa Timur","0","1","0","https://x.com/IhyaUl11/status/1803851151076659652","1175987737758846977","IhyaUl11"
"1803671323400626328","Thu Jun 20 06:08:48 +0000 2024","0","Secepetnya deh ada pengganti indihome gue udh muak banget! Bangsat.","1803671323400626328","","","in","˙ . ꒷ 🍰 Jin 𖦹˙—","0","0","0","https://x.com/notyourbicsh/status/1803671323400626328","1516408258655039505","notyourbicsh"
"1803872544153571470","Thu Jun 20 19:28:23 +0000 2024","0","IndiHome anjeng ganggu aku nonton euro aja fakk","1803872544153571470","","","in","","0","0","0","https://x.com/daffyrafi/status/1803872544153571470","1693197338","daffyrafi"
"1803371311907197209","Wed Jun 19 10:16:40 +0000 2024","0","indihome lemot trs eek.","1803371311907197209","","","in","NOT REAL (fan account)","0","1","0","https://x.com/nicrhi/status/1803371311907197209","777185942394109952","nicrhi"
"1803780131477184826","Thu Jun 20 13:21:10 +0000 2024","1","Indihome rumah gw sama telkomsel gue kecengan telkomsel gw bjir","1803780131477184826","","","in","🤖🐶🐰🍒🦕","0","1","0","https://x.com/silpunhaessi/status/1803780131477184826","1379401247174758400","silpunhaessi"
